typeID,groupID,typeName,marketGroupID,metaGroupID,metaLevel
1216,166,Mjolnir Auto-Targeting Light Missile I Blueprint,315,NULL,NULL
1217,174,Python Mine Blueprint,NULL,NULL,NULL
1218,177,Civilian Mining Drone Blueprint,358,NULL,NULL
1220,166,Scourge Rocket Blueprint,318,NULL,NULL
1221,166,Scourge Torpedo Blueprint,390,NULL,NULL
1223,451,Bistot,514,NULL,NULL
1224,459,Pyroxeres,515,NULL,NULL
1225,452,Crokite,521,NULL,NULL
1226,456,Jaspet,529,NULL,NULL
1227,469,Omber,526,NULL,NULL
1228,460,Scordite,519,NULL,NULL
1229,467,Gneiss,525,NULL,NULL
1230,462,Veldspar,518,NULL,NULL
1231,455,Hemorphite,528,NULL,NULL
1232,453,Dark Ochre,522,NULL,NULL
1233,237,Polaris Enigma Frigate,NULL,NULL,NULL
1236,764,Overdrive Injector System II,1087,2,5
1237,158,Overdrive Injector System II Blueprint,NULL,NULL,NULL
1240,78,'Basic' Reinforced Bulkheads,1195,3,0
1242,763,'Basic' Nanofiber Internal Structure,1196,3,0
1244,764,Overdrive Injector System I,1087,NULL,0
1245,158,Overdrive Injector System I Blueprint,332,NULL,NULL
1246,768,Capacitor Flux Coil I,666,NULL,NULL
1247,137,Capacitor Flux Coil I Blueprint,1556,NULL,NULL
1248,768,Capacitor Flux Coil II,666,2,NULL
1249,137,Capacitor Flux Coil II Blueprint,NULL,NULL,NULL
1254,770,Shield Flux Coil I,687,NULL,0
1255,137,Shield Flux Coil I Blueprint,1547,NULL,NULL
1256,770,Shield Flux Coil II,687,2,5
1257,137,Shield Flux Coil II Blueprint,NULL,NULL,NULL
1262,98,Basic Explosive Plating,1667,NULL,0
1264,98,Explosive Plating I,1667,NULL,0
1265,163,Explosive Plating I Blueprint,1544,NULL,NULL
1266,98,Explosive Plating II,1667,2,5
1267,163,Explosive Plating II Blueprint,NULL,NULL,NULL
1272,98,Basic Layered Plating,1669,NULL,0
1274,98,Layered Plating I,1669,NULL,0
1275,163,Layered Plating I Blueprint,1544,NULL,NULL
1276,98,Layered Plating II,1669,2,5
1277,163,Layered Plating II Blueprint,NULL,NULL,NULL
1282,98,Basic Kinetic Plating,1666,NULL,0
1284,98,Kinetic Plating I,1666,NULL,0
1285,163,Kinetic Plating I Blueprint,1544,NULL,NULL
1286,98,Kinetic Plating II,1666,2,5
1287,163,Kinetic Plating II Blueprint,NULL,NULL,NULL
1292,98,Basic Thermic Plating,1665,NULL,0
1294,98,Thermic Plating I,1665,NULL,0
1295,163,Thermic Plating I Blueprint,1544,NULL,NULL
1296,98,Thermic Plating II,1665,2,5
1297,163,Thermic Plating II Blueprint,NULL,NULL,NULL
1302,98,Basic Adaptive Nano Plating,1670,NULL,0
1304,98,Adaptive Nano Plating I,1670,NULL,0
1305,163,Adaptive Nano Plating I Blueprint,1544,NULL,NULL
1306,98,Adaptive Nano Plating II,1670,2,5
1307,163,Adaptive Nano Plating II Blueprint,NULL,NULL,NULL
1315,765,'Basic' Expanded Cargohold,1197,3,0
1317,765,Expanded Cargohold I,1197,NULL,0
1318,158,Expanded Cargohold I Blueprint,335,NULL,NULL
1319,765,Expanded Cargohold II,1197,2,5
1320,158,Expanded Cargohold II Blueprint,NULL,NULL,NULL
1333,78,Reinforced Bulkheads I,1195,NULL,0
1334,158,Reinforced Bulkheads I Blueprint,335,NULL,NULL
1335,78,Reinforced Bulkheads II,1195,2,5
1336,158,Reinforced Bulkheads II Blueprint,NULL,NULL,NULL
1351,769,Basic Reactor Control Unit,659,3,NULL
1353,769,Reactor Control Unit I,659,NULL,NULL
1354,137,Reactor Control Unit I Blueprint,1561,NULL,NULL
1355,769,Reactor Control Unit II,659,2,NULL
1356,137,Reactor Control Unit II Blueprint,NULL,NULL,NULL
1373,1,CharacterAmarr,NULL,NULL,NULL
1374,1,CharacterNiKunni,NULL,NULL,NULL
1375,1,CharacterCivire,NULL,NULL,NULL
1376,1,CharacterDeteis,NULL,NULL,NULL
1377,1,CharacterGallente,NULL,NULL,NULL
1378,1,CharacterIntaki,NULL,NULL,NULL
1379,1,CharacterSebiestor,NULL,NULL,NULL
1380,1,CharacterBrutor,NULL,NULL,NULL
1381,1,CharacterStatic,NULL,NULL,NULL
1382,1,CharacterModifier,NULL,NULL,NULL
1383,1,CharacterAchura,NULL,NULL,NULL
1384,1,CharacterJinMei,NULL,NULL,NULL
1385,1,CharacterKhanid,NULL,NULL,NULL
1386,1,CharacterVherokior,NULL,NULL,NULL
1401,762,'Basic' Inertial Stabilizers,1086,3,0
1403,762,Inertial Stabilizers I,1086,NULL,0
1404,158,Inertial Stabilizers I Blueprint,332,NULL,NULL
1405,762,Inertial Stabilizers II,1086,2,5
1406,158,Inertial Stabilizers II Blueprint,NULL,NULL,NULL
1419,57,Basic Shield Power Relay,688,NULL,0
1422,57,Shield Power Relay II,688,2,5
1423,137,Shield Power Relay II Blueprint,NULL,NULL,NULL
1436,96,Auto Targeting System II,670,2,5
1437,162,Auto Targeting System II Blueprint,NULL,NULL,NULL
1445,767,Capacitor Power Relay I,667,NULL,0
1446,137,Capacitor Power Relay I Blueprint,1557,NULL,NULL
1447,767,Capacitor Power Relay II,667,2,5
1448,137,Capacitor Power Relay II Blueprint,NULL,NULL,NULL
1529,15,Caldari Administrative Station,NULL,NULL,NULL
1530,15,Caldari Research Station,NULL,NULL,NULL
1531,15,Caldari Trading Station,NULL,NULL,NULL
1537,766,'Basic' Power Diagnostic System,658,3,0
1539,766,Power Diagnostic System I,658,NULL,0
1540,137,Power Diagnostic System I Blueprint,1560,NULL,NULL
1541,766,Power Diagnostic System II,658,2,5
1542,137,Power Diagnostic System II Blueprint,NULL,NULL,NULL
1547,72,Small Proton Smartbomb I,382,NULL,0
1548,152,Small Proton Smartbomb I Blueprint,341,NULL,NULL
1549,72,Small Proton Smartbomb II,382,2,5
1550,152,Small Proton Smartbomb II Blueprint,NULL,NULL,NULL
1551,72,Small Graviton Smartbomb I,382,NULL,0
1552,152,Small Graviton Smartbomb I Blueprint,341,NULL,NULL
1553,72,Small Graviton Smartbomb II,382,2,5
1554,152,Small Graviton Smartbomb II Blueprint,NULL,NULL,NULL
1557,72,Small Plasma Smartbomb I,382,NULL,0
1558,152,Small Plasma Smartbomb I Blueprint,341,NULL,NULL
1559,72,Small Plasma Smartbomb II,382,2,5
1560,152,Small Plasma Smartbomb II Blueprint,NULL,NULL,NULL
1563,72,Small EMP Smartbomb I,382,NULL,0
1564,152,Small EMP Smartbomb I Blueprint,341,NULL,NULL
1565,72,Small EMP Smartbomb II,382,2,5
1566,152,Small EMP Smartbomb II Blueprint,NULL,NULL,NULL
1601,190,Amarr Bonus,NULL,NULL,NULL
1602,190,Ni-Kunni Bonus,NULL,NULL,NULL
1603,190,Civire Bonus,NULL,NULL,NULL
1604,190,Deteis Bonus,NULL,NULL,NULL
1605,190,Gallente Bonus,NULL,NULL,NULL
1606,190,Intaki Bonus,NULL,NULL,NULL
1607,190,Sebiestor Bonus,NULL,NULL,NULL
1608,190,Brutor Bonus,NULL,NULL,NULL
1611,191,Computer Empathy Bonus,NULL,NULL,NULL
1612,191,Ordered Mind Bonus,NULL,NULL,NULL
1613,191,Standard DNA Pattern Bonus,NULL,NULL,NULL
1614,191,Killer Instinct Bonus,NULL,NULL,NULL
1615,191,Deft Hands Bonus,NULL,NULL,NULL
1616,191,Structural Understanding Bonus,NULL,NULL,NULL
1617,191,Creative Bonus,NULL,NULL,NULL
1618,191,Glib Tongue Bonus,NULL,NULL,NULL
1619,191,August Demeanor Bonus,NULL,NULL,NULL
1620,191,Superior Motion Sense Bonus,NULL,NULL,NULL
1621,191,High-G Tolerance Bonus,NULL,NULL,NULL
1622,191,Vector Reckoning Bonus,NULL,NULL,NULL
1623,191,Stratum Form Feel Bonus,NULL,NULL,NULL
1624,191,Doctrine Ingrained Bonus,NULL,NULL,NULL
1625,191,Three Dimensional Thinking Bonus,NULL,NULL,NULL
1626,191,Swift Neural Grafting Bonus,NULL,NULL,NULL
1627,191,Booster Immunity Bonus,NULL,NULL,NULL
1628,193,Algiophobia Bonus,NULL,NULL,NULL
1629,193,Barophobia Bonus,NULL,NULL,NULL
1630,193,Cenophobia Bonus,NULL,NULL,NULL
1631,193,Claustrophobia Bonus,NULL,NULL,NULL
1632,193,Monophobia Bonus,NULL,NULL,NULL
1633,193,Mysophobia Bonus,NULL,NULL,NULL
1634,193,Taphephobia Bonus,NULL,NULL,NULL
1635,193,Xenophobia Bonus,NULL,NULL,NULL
1636,192,Mechanical Inaptitude Bonus,NULL,NULL,NULL
1639,192,Weak Double-helix Bond Bonus,NULL,NULL,NULL
1640,192,Short Attention Span Bonus,NULL,NULL,NULL
1641,192,Wasteful Bonus,NULL,NULL,NULL
1642,192,Trigger-happy Bonus,NULL,NULL,NULL
1643,192,Epileptic Bonus,NULL,NULL,NULL
1644,192,Strong Immunity System Bonus,NULL,NULL,NULL
1650,195,Amarr Military Academy Pilot Bonus,NULL,NULL,NULL
1651,195,Amarr Military Academy Gunner Bonus,NULL,NULL,NULL
1652,195,Amarr Technical School Engineering Bonus,NULL,NULL,NULL
1653,195,Amarr Technical School Electronics Bonus,NULL,NULL,NULL
1654,195,Amarr Business School Commerce Bonus,NULL,NULL,NULL
1655,195,Amarr Business School Industry Bonus,NULL,NULL,NULL
1657,196,Caldari Military Academy Pilot Bonus,NULL,NULL,NULL
1658,196,Caldari Military Academy Gunner Bonus,NULL,NULL,NULL
1659,196,Caldari Technical School Engineering Bonus,NULL,NULL,NULL
1660,196,Caldari Technical School Electronics Bonus,NULL,NULL,NULL
1661,196,Caldari Business School Commerce Bonus,NULL,NULL,NULL
1662,196,Caldari Business School Industry Bonus,NULL,NULL,NULL
1663,197,Gallente Military Academy Pilot Bonus,NULL,NULL,NULL
1664,197,Gallente Military Academy Gunner Bonus,NULL,NULL,NULL
1665,197,Gallente Technical School Engineering Bonus,NULL,NULL,NULL
1666,197,Gallente Technical School Electronics Bonus,NULL,NULL,NULL
1667,197,Gallente Business School Commerce Bonus,NULL,NULL,NULL
1668,197,Gallente Business School Industry Bonus,NULL,NULL,NULL
1669,198,Minmatar Military Academy Pilot Bonus,NULL,NULL,NULL
1670,198,Minmatar Military Academy Gunner Bonus,NULL,NULL,NULL
1671,198,Minmatar Technical School Engineering Bonus,NULL,NULL,NULL
1672,198,Minmatar Technical School Electronic Bonus,NULL,NULL,NULL
1673,198,Minmatar Business School Commerce Bonus,NULL,NULL,NULL
1674,198,Minmatar Business School Industry Bonus,NULL,NULL,NULL
1675,199,Bounty Hunter Bonus,NULL,NULL,NULL
1676,199,Scientist Bonus,NULL,NULL,NULL
1677,199,Industrialist Bonus,NULL,NULL,NULL
1678,199,Corporate Magnate Bonus,NULL,NULL,NULL
1679,199,Covert-op Bonus,NULL,NULL,NULL
1680,199,Navy Captain Bonus,NULL,NULL,NULL
1798,295,Basic EM Ward Amplifier,1691,NULL,0
1800,295,Basic Thermic Dissipation Amplifier,1688,NULL,0
1802,295,Basic Kinetic Deflection Amplifier,1689,NULL,0
1804,295,Basic Explosive Deflection Amplifier,1690,NULL,0
1808,295,EM Ward Amplifier I,1691,NULL,0
1809,296,EM Ward Amplifier I Blueprint,1554,NULL,NULL
1810,394,Scourge Auto-Targeting Light Missile I,914,NULL,NULL
1811,166,Scourge Auto-Targeting Light Missile I Blueprint,315,NULL,NULL
1814,394,Nova Auto-Targeting Light Missile I,914,NULL,NULL
1815,166,Nova Auto-Targeting Light Missile I Blueprint,315,NULL,NULL
1816,394,Inferno Auto-Targeting Light Missile I,914,NULL,NULL
1817,166,Inferno Auto-Targeting Light Missile I Blueprint,315,NULL,NULL
1818,395,Scourge Auto-Targeting Heavy Missile I,914,NULL,NULL
1819,166,Scourge Auto-Targeting Heavy Missile I Blueprint,315,NULL,NULL
1820,395,Mjolnir Auto-Targeting Heavy Missile I,914,NULL,NULL
1821,166,Mjolnir Auto-Targeting Heavy Missile I Blueprint,315,NULL,NULL
1822,395,Nova Auto-Targeting Heavy Missile I,914,NULL,NULL
1823,166,Nova Auto-Targeting Heavy Missile I Blueprint,315,NULL,NULL
1824,395,Inferno Auto-Targeting Heavy Missile I,914,NULL,NULL
1825,166,Inferno Auto-Targeting Heavy Missile I Blueprint,315,NULL,NULL
1826,396,Scourge Auto-Targeting Cruise Missile I,914,NULL,NULL
1827,166,Scourge Auto-Targeting Cruise Missile I Blueprint,315,NULL,NULL
1828,396,Mjolnir Auto-Targeting Cruise Missile I,914,NULL,NULL
1829,166,Mjolnir Auto-Targeting Cruise Missile I Blueprint,315,NULL,NULL
1830,396,Nova Auto-Targeting Cruise Missile I,914,NULL,NULL
1831,166,Nova Auto-Targeting Cruise Missile I Blueprint,315,NULL,NULL
1832,396,Inferno Auto-Targeting Cruise Missile I,914,NULL,NULL
1833,166,Inferno Auto-Targeting Cruise Missile I Blueprint,315,NULL,NULL
1855,48,Ship Scanner II,713,2,5
1856,128,Ship Scanner II Blueprint,NULL,NULL,NULL
1875,511,Rapid Light Missile Launcher I,641,NULL,0
1876,136,Rapid Light Missile Launcher I Blueprint,340,NULL,NULL
1877,511,Rapid Light Missile Launcher II,641,2,5
1878,136,Rapid Light Missile Launcher II Blueprint,NULL,NULL,NULL
1893,205,Basic Heat Sink,647,NULL,0
1896,25,Concord Police Frigate,NULL,NULL,0
1898,25,Concord SWAT Frigate,NULL,NULL,0
1900,25,Concord Army Frigate,NULL,NULL,0
1902,25,Concord Special Ops Frigate,NULL,NULL,0
1904,26,Concord Police Cruiser,NULL,NULL,0
1912,27,Concord Police Battleship,NULL,NULL,0
1914,27,Concord Special Ops Battleship,NULL,NULL,0
1916,27,Concord SWAT Battleship,NULL,NULL,0
1918,27,Concord Army Battleship,NULL,NULL,0
1926,15,Amarr Station Hub,NULL,NULL,NULL
1927,15,Amarr Station Military,NULL,NULL,NULL
1928,15,Amarr Industrial Station,NULL,NULL,NULL
1929,15,Amarr Standard Station,NULL,NULL,NULL
1930,15,Amarr Mining Station,NULL,NULL,NULL
1931,15,Amarr Research Station,NULL,NULL,NULL
1932,15,Amarr Trade Post,NULL,NULL,NULL
1944,28,Bestower,85,NULL,NULL
1945,108,Bestower Blueprint,285,NULL,NULL
1946,203,Basic RADAR Backup Array,722,NULL,NULL
1947,202,ECCM - Radar I,729,NULL,0
1948,201,ECM - Ion Field Projector I,715,NULL,0
1949,210,Basic Signal Amplifier,669,NULL,0
1951,211,Basic Tracking Enhancer,707,NULL,0
1952,212,Sensor Booster II,671,2,5
1955,201,ECM - Spatial Destabilizer I,717,NULL,0
1956,201,ECM - White Noise Generator I,718,NULL,0
1957,201,ECM - Multispectral Jammer I,719,NULL,0
1958,201,ECM - Phase Inverter I,716,NULL,0
1959,289,ECCM Projector I,686,NULL,0
1960,289,ECCM Projector II,686,2,5
1963,290,Remote Sensor Booster I,673,NULL,0
1964,290,Remote Sensor Booster II,673,2,5
1968,208,Remote Sensor Dampener I,679,NULL,0
1969,208,Remote Sensor Dampener II,679,2,5
1973,212,Sensor Booster I,671,NULL,0
1977,213,Tracking Computer I,706,NULL,0
1978,213,Tracking Computer II,706,2,5
1982,203,Basic Ladar Backup Array,721,NULL,NULL
1983,203,Basic Gravimetric Backup Array,720,NULL,NULL
1984,203,Basic Magnetometric Backup Array,723,NULL,NULL
1985,203,Basic Multi Sensor Backup Array,724,NULL,NULL
1986,210,Signal Amplifier I,669,NULL,0
1987,210,Signal Amplifier II,669,2,5
1998,211,Tracking Enhancer I,707,NULL,0
1999,211,Tracking Enhancer II,707,2,5
2001,1016,Cynosural Suppression,1282,NULL,NULL
2002,202,ECCM - Ladar I,726,NULL,0
2003,202,ECCM - Magnetometric I,727,NULL,0
2004,202,ECCM - Gravimetric I,725,NULL,0
2005,202,ECCM - Omni I,728,NULL,0
2006,26,Omen,74,NULL,0
2007,106,Omen Blueprint,274,NULL,NULL
2008,1016,Cynosural Navigation,1282,NULL,NULL
2009,1016,Supercapital Construction Facilities,1282,NULL,NULL
2010,286,Rebel Leader,NULL,NULL,NULL
2011,306,Prison Facility,NULL,NULL,NULL
2012,597,Terrorist Leader,NULL,NULL,NULL
2013,283,Hostages,NULL,NULL,NULL
2014,7,Planet (Oceanic),NULL,NULL,NULL
2015,7,Planet (Lava),NULL,NULL,NULL
2016,7,Planet (Barren),NULL,NULL,NULL
2017,7,Planet (Storm),NULL,NULL,NULL
2018,61,Medium Capacitor Battery I,704,NULL,0
2019,141,Medium Capacitor Battery I Blueprint,1558,NULL,NULL
2020,61,Large Capacitor Battery I,705,NULL,0
2021,141,Large Capacitor Battery I Blueprint,1558,NULL,NULL
2022,61,X-Large Capacitor Battery I,NULL,NULL,0
2023,141,X-Large Capacitor Battery I Blueprint,NULL,NULL,NULL
2024,76,Medium Capacitor Booster II,700,2,5
2025,156,Medium Capacitor Booster II Blueprint,NULL,NULL,NULL
2026,1021,Pirate Detection Array 1,1284,NULL,NULL
2027,1021,Pirate Detection Array 2,1284,NULL,NULL
2028,1021,Pirate Detection Array 3,1284,NULL,NULL
2029,1021,Pirate Detection Array 4,1284,NULL,NULL
2030,1021,Pirate Detection Array 5,1284,NULL,NULL
2031,1021,Entrapment Array 1,1284,NULL,NULL
2032,43,Cap Recharger II,665,2,5
2033,123,Cap Recharger II Blueprint,NULL,NULL,NULL
2034,1021,Entrapment Array 2,1284,NULL,NULL
2035,1021,Entrapment Array 3,1284,NULL,NULL
2036,1021,Entrapment Array 4,1284,NULL,NULL
2037,1021,Entrapment Array 5,1284,NULL,NULL
2038,47,Cargo Scanner II,711,2,5
2039,127,Cargo Scanner II Blueprint,NULL,NULL,NULL
2040,1020,Ore Prospecting Array 1,1283,NULL,NULL
2041,1020,Ore Prospecting Array 2,1283,NULL,NULL
2042,1020,Ore Prospecting Array 3,1283,NULL,NULL
2043,1020,Ore Prospecting Array 4,1283,NULL,NULL
2044,1020,Ore Prospecting Array 5,1283,NULL,NULL
2045,693,SARO Frigate,NULL,NULL,NULL
2046,60,Damage Control I,615,NULL,0
2047,140,Damage Control I Blueprint,1542,NULL,NULL
2048,60,Damage Control II,615,2,5
2049,140,Damage Control II Blueprint,NULL,NULL,NULL
2050,77,Gistum C-Type Adaptive Invulnerability Field,1696,6,NULL
2052,286,Mercenary Trainee,NULL,NULL,NULL
2053,1020,Survey Networks 1,1283,NULL,NULL
2054,1020,Survey Networks 2,1283,NULL,NULL
2055,1020,Survey Networks 3,1283,NULL,NULL
2056,1020,Survey Networks 4,1283,NULL,NULL
2057,1020,Survey Networks 5,1283,NULL,NULL
2058,1021,Quantum Flux Generator 1,1284,NULL,NULL
2059,1021,Quantum Flux Generator 2,1284,NULL,NULL
2060,1021,Quantum Flux Generator 3,1284,NULL,NULL
2061,1021,Quantum Flux Generator 4,1284,NULL,NULL
2062,1021,Quantum Flux Generator 5,1284,NULL,NULL
2063,7,Planet (Plasma),NULL,NULL,NULL
2064,995,EVE Gate,NULL,NULL,NULL
2065,517,Patrikia Noirild's Reaper,NULL,NULL,NULL
2066,517,Karsten Lundham's Typhoon,NULL,NULL,NULL
2071,15,Station (InterBus),NULL,NULL,NULL
2072,602,Anire Scarlet,NULL,NULL,NULL
2073,1035,Microorganisms,1333,NULL,NULL
2074,314,Zazzmatazz,NULL,NULL,NULL
2075,314,Consolidated Holdings Commander Access Key,NULL,NULL,NULL
2076,474,Gate Key,NULL,NULL,NULL
2077,952,Amarr Frigate Container,NULL,NULL,NULL
2078,1022,Zephyr,1619,NULL,NULL
2082,300,Genolution Core Augmentation CA-1,618,NULL,NULL
2083,481,Prototype Iris Probe Launcher,NULL,NULL,NULL
2093,283,Kidnapped Citizens,NULL,NULL,NULL
2096,226,Caldari Supercarrier Wreckage,NULL,NULL,NULL
2097,226,Amarr Supercarrier Wreckage,NULL,NULL,NULL
2098,632,Phenod's Broke-Ass Destroyer,NULL,NULL,NULL
2100,314,Phenod's DNA,NULL,NULL,NULL
2101,226,Gallente Supercarrier Wreckage,NULL,NULL,NULL
2102,226,Minmatar Supercarrier Wreckage,NULL,NULL,NULL
2103,209,Remote Tracking Computer I,708,NULL,0
2104,209,Remote Tracking Computer II,708,2,5
2105,226,Amarr Carrier Wreckage,NULL,NULL,NULL
2106,226,Caldari Carrier Wreckage,NULL,NULL,NULL
2107,226,Gallente Carrier Wreckage,NULL,NULL,NULL
2108,291,Tracking Disruptor I,680,NULL,0
2109,291,Tracking Disruptor II,680,2,5
2110,226,Minmatar Carrier Wreckage,NULL,NULL,NULL
2111,226,Amarr Freighter Wreckage,NULL,NULL,NULL
2112,226,Caldari Freighter Wreckage,NULL,NULL,NULL
2113,226,Gallente Freighter Wreckage,NULL,NULL,NULL
2114,226,Minmatar Freighter Wreckage,NULL,NULL,NULL
2115,226,Amarr Dreadnought Wreckage,NULL,NULL,NULL
2116,226,Caldari Dreadnought Wreckage,NULL,NULL,NULL
2117,80,ECM Burst II,678,2,5
2118,160,ECM Burst II Blueprint,NULL,NULL,NULL
2119,226,Gallente Dreadnought Wreckage,NULL,NULL,NULL
2120,226,Minmatar Dreadnought Wreckage,NULL,NULL,NULL
2121,226,Amarr Titan Wreckage,NULL,NULL,NULL
2122,226,Caldari Titan Wreckage,NULL,NULL,NULL
2123,226,Gallente Titan Wreckage,NULL,NULL,NULL
2124,226,Minmatar Titan Wreckage,NULL,NULL,NULL
2126,633,Anakism,NULL,NULL,NULL
2127,306,Amarr Diplomat Quarters,NULL,NULL,NULL
2128,632,Locced's Destroyer,NULL,NULL,NULL
2129,1027,Limited Barren Command Center,NULL,1,NULL
2130,1027,Standard Barren Command Center,NULL,1,NULL
2131,1027,Improved Barren Command Center,NULL,1,NULL
2132,1027,Advanced Barren Command Center,NULL,1,NULL
2133,1027,Elite Barren Command Center,NULL,1,NULL
2134,1027,Limited Gas Command Center,NULL,1,NULL
2135,1027,Standard Gas Command Center,NULL,1,NULL
2136,1027,Improved Gas Command Center,NULL,1,NULL
2137,1027,Advanced Gas Command Center,NULL,1,NULL
2138,1027,Elite Gas Command Center,NULL,1,NULL
2139,1027,Limited Ice Command Center,NULL,1,NULL
2140,1027,Standard Ice Command Center,NULL,1,NULL
2141,1027,Improved Ice Command Center,NULL,1,NULL
2142,1027,Advanced Ice Command Center,NULL,1,NULL
2143,1027,Elite Ice Command Center,NULL,1,NULL
2144,1027,Limited Lava Command Center,NULL,1,NULL
2145,1027,Standard Lava Command Center,NULL,1,NULL
2146,1027,Improved Lava Command Center,NULL,1,NULL
2147,1027,Advanced Lava Command Center,NULL,1,NULL
2148,1027,Elite Lava Command Center,NULL,1,NULL
2149,1027,Limited Oceanic Command Center,NULL,1,NULL
2150,1027,Standard Oceanic Command Center,NULL,1,NULL
2151,1027,Improved Oceanic Command Center,NULL,1,NULL
2152,1027,Advanced Oceanic Command Center,NULL,1,NULL
2153,1027,Elite Oceanic Command Center,NULL,1,NULL
2154,1027,Limited Plasma Command Center,NULL,1,NULL
2155,1027,Standard Plasma Command Center,NULL,1,NULL
2156,1027,Improved Plasma Command Center,NULL,1,NULL
2157,1027,Advanced Plasma Command Center,NULL,1,NULL
2158,1027,Elite Plasma Command Center,NULL,1,NULL
2159,1027,Limited Storm Command Center,NULL,1,NULL
2160,1027,Standard Storm Command Center,NULL,1,NULL
2161,25,Crucifier,72,NULL,0
2162,105,Crucifier Blueprint,272,NULL,NULL
2163,952,CONCORD Collection Vessel,NULL,NULL,NULL
2165,386,Haunter Cruise Missile,NULL,NULL,NULL
2173,100,Infiltrator I,838,NULL,0
2174,176,Infiltrator I Blueprint,1532,NULL,NULL
2175,100,Infiltrator II,838,2,5
2176,176,Infiltrator II Blueprint,NULL,NULL,NULL
2178,1019,Guristas Nova Citadel Cruise Missile,1317,4,NULL
2179,166,Sansha Wrath Cruise Missile Blueprint,NULL,NULL,NULL
2180,1019,Guristas Scourge Citadel Cruise Missile,1317,4,NULL
2181,306,Minmatar Diplomat Quarters,NULL,NULL,NULL
2182,1019,Guristas Inferno Citadel Cruise Missile,1317,4,NULL
2183,100,Hammerhead I,838,NULL,0
2184,176,Hammerhead I Blueprint,1532,NULL,NULL
2185,100,Hammerhead II,838,2,5
2186,176,Hammerhead II Blueprint,NULL,NULL,NULL
2187,952,Orca Container,NULL,NULL,NULL
2188,1019,Guristas Mjolnir Citadel Cruise Missile,1317,4,NULL
2189,952,Drone Infested Dominix,NULL,NULL,NULL
2190,1053,Renyn Meten,NULL,NULL,NULL
2191,1054,Antem Neo,NULL,NULL,NULL
2192,1052,The Kundalini Manifest,NULL,NULL,NULL
2193,100,Praetor I,839,NULL,0
2194,176,Praetor I Blueprint,359,NULL,NULL
2195,100,Praetor II,839,2,5
2196,176,Praetor II Blueprint,NULL,NULL,NULL
2197,314,Environmentally-friendly Mining Equipment,NULL,NULL,NULL
2198,314,Crate of Environmentally-friendly Mining Equipment,NULL,NULL,NULL
2199,314,Prototype Body Armor Fabric ,NULL,NULL,NULL
2200,314,Crate of Prototype Body Armor Fabric ,NULL,NULL,NULL
2201,314,Riot Interdiction Team,NULL,NULL,NULL
2202,314,Riot Interdiction Teams,NULL,NULL,NULL
2203,100,Acolyte I,837,NULL,0
2204,176,Acolyte I Blueprint,1531,NULL,NULL
2205,100,Acolyte II,837,2,5
2206,176,Acolyte II Blueprint,NULL,NULL,NULL
2207,1054,Vylade Dien,NULL,NULL,NULL
2208,1054,Uitra Telen,NULL,NULL,NULL
2209,1054,Arnon Epithalamus,NULL,NULL,NULL
2210,89,Banshee Torpedo,NULL,NULL,NULL
2211,166,Sansha Juggernaut Torpedo Blueprint,NULL,NULL,NULL
2212,385,Ghost Heavy Missile,NULL,NULL,NULL
2213,166,Ghost Heavy Missile Blueprint,NULL,NULL,NULL
2214,952,Guard Post,NULL,NULL,NULL
2215,314,Amarr TIL-1A Nexus Chips ,NULL,NULL,NULL
2216,314,Crate of Amarr TIL-1A Nexus Chips,NULL,NULL,NULL
2217,283,Preacher,NULL,NULL,NULL
2218,306,Locced's Bribe,NULL,NULL,NULL
2219,314,Large Group of Civilian Workers and Dependents,NULL,NULL,NULL
2220,314,Civilian Workers and Dependents,NULL,NULL,NULL
